"space"
"http://opencorporates.com/companies"
"http://sw.opencyc.org/concept/"
"http://openlylocal.com/id/"
"http://www.openmobilenetwork.org/resource/"
"http://data.ordnancesurvey.co.uk/doc/postcodeunit/"
"http://spatial.ucd.ie/lod/osn"
"http://oxpoints.oucs.ox.ac.uk/id/"
"http://data.kasabi.com/dataset/pali-english-lexicon"
"http://patents.data.gov.uk/id/"
"http://pleiades.stoa.org/places/ http://pleiades.stoa.org/places/vocab# http://atlantides.org/capgrids/"
"http://prefix.cc/"
"http://prelex.publicdata.eu/r/"
"http://keithalexander.co.uk/pbac"
"http://productdb.org/gtin/"
"http://gnoss.com/comunidad/prospectivatecnologica"
"http://gnoss.com/comunidad/MPV-APADRINA"
"http://purl.org/weso/pscs/resource"
"http://psh.ntkcz.cz/"
"http://lastfm.rdfize.com/"
"ttp://rdfohloh.wikier.org/"
"http://linkeddata.few.vu.nl/rechtspraak/"
"http://reduno-internacional.com/en/community/unoi"
"http://research.data.gov.uk/id/"
"http://revyu.com/reviews/"
"http://riese.joanneum.at/data/"
"http://acm.rkbexplorer.com/id/"
"http://budapest.rkbexplorer.com/id/"
"http://citeseer.rkbexplorer.com/id/"
"http://cordis.rkbexplorer.com/id/"
"http://courseware.rkbexplorer.com/id/"
"http://crime.rkbexplorer.com/id/"
"http://crm.rkbexplorer.com/id/"
"http://curriculum.rkbexplorer.com/id/"
"http://dblp.rkbexplorer.com/id/"
"http://deepblue.rkbexplorer.com/id/"
"http://deploy.rkbexplorer.com/id/"
"http://digitaleconomy.rkbexplorer.com/id/"
"http://dotac.rkbexplorer.com/id/"
"http://ecs.rkbexplorer.com/id/"
"http://eprints.rkbexplorer.com/id/"
"http://epsrc.rkbexplorer.com/id/"
"http://era.rkbexplorer.com/id/"
"http://ft.rkbexplorer.com/id/"
"http://fun.rkbexplorer.com/id/"
"http://ieee.rkbexplorer.com/id/"
"http://italy.rkbexplorer.com/id/"
"http://jisc.rkbexplorer.com/id/"
"http://kaunas.rkbexplorer.com/id/"
"http://kisti.rkbexplorer.com/id/"
"http://laas.rkbexplorer.com/id/"
"http://lisbon.rkbexplorer.com/id/"
"http://newcastle.rkbexplorer.com/id/"
"http://nsf.rkbexplorer.com/id/"
"http://oai.rkbexplorer.com/id/"
"http://opencyc.rkbexplorer.com/id/"
"http://os.rkbexplorer.com/id/"
"http://photos.rkbexplorer.com/id/"
"http://rae2001.rkbexplorer.com/id/"
"http://resex.rkbexplorer.com/id/"
"http://risks.rkbexplorer.com/id/"
"http://southampton.rkbexplorer.com/id/"
"http://unlocode.rkbexplorer.com/id/"
"http://webconf.rkbexplorer.com/id/"
"http://webscience.rkbexplorer.com/id/"
"http://wiki.rkbexplorer.com/id/"
"http://wordnet.rkbexplorer.com/id/"
"http://link.informatics.stonybrook.edu/rxnorm/"
"http://data.kasabi.com/dataset/sanskrit-english-lexicon"
"http://santillana.linkeddata.es/elviajero/resource"
"http://scholarometer.indiana.edu/namespaces/"
"http://www.rdfabout.com/rdf/usgov/sec/id/"
"http://aseg.cs.concordia.ca/secold/resource/"
"http://semanticlibrary.org/"
"http://data.semanticweb.org/"
"http://rhizomik.net/semanticxbrl/"
"http://semanticbible.org/ns/2006/NTNames#"
"http://semantictweet.com/"
"http://semanticweb.org/id/"
"http://purl.org/weso/pscs/sitc/v4/resource"
"http://linkeddata.few.vu.nl/slideshare/"
"http://smartlink.open.ac.uk/smartlink/resource/"
"http://vocabulary.semantic-web.at/semweb/"
"http://eprints.ecs.soton.ac.uk/id/eprint/"
"http://resourcelists.st-andrews.ac.uk/"
"http://organogram.data.gov.uk/data/scotland/"
"http://organogram.data.gov.uk/data/thurrocktgdc"
"http://statistics.data.gov.uk/id/"
"http://stitch.cs.vu.nl/vocabularies/rameau/"
"http://zbw.eu/stw/"
"http://www.sudoc.fr/"
"http://www.surgeradio.co.uk/"
"http://kulturarvsdata.se/"
"http://lsdis.cs.uga.edu/projects/semdis/opus#"
"http://lod.sztaki.hu/data/"
"http://www.t4gm.info/"
"http://disi.unitn.it/~knowdive/dataset/delicious/"
"http://lod.taxonconcept.org/"
"http://ibl.mdanderson.org/TCGA/"
"http://purl.org/tcga/core#"
"http://purl.org/net/tcm/"
"http://www.ntnu.no/ub/data/tekord"
"http://telegraphis.net/"
"http://data.totl.net/"
"http://eurostat.linked-statistics.org/"
"http://theviewfrom.org/things/"
"http://www.archivesdefrance.culture.gouv.fr/thesaurus/resource/"
"http://www.theses.fr/"
"http://tkm.kiom.re.kr/tkmedicine"
"http://transparency.270a.info/dataset/"
"http://transport.data.gov.uk/id/"
"http://twarql.org/"
"http://purl.org/twc/health/"
"http://data.bib.uni-mannheim.de/data/"
"http://uberblic.org/resource/"
"http://www.legislation.gov.uk/"
"http://www.uk-postcodes.com/postcode/"
"http://umbel.org/umbel/"
"http://data.kasabi.com/dataset/un-hazardous-material-numbers"
"http://purl.uniprot.org/"
"http://purl.uniprot.org/taxonomy"
"http://www.uniprot.org/uniref/"
"http://lists.lib.plymouth.ac.uk/lists/"
"http://liblists.sussex.ac.uk/items/"
"http://unodc.publicdata.eu/r/"
"http://linkeddata.uriburner.com/"
"http://vivo.cornell.edu/individual/"
"http://vivo.cornell.edu/"
"http://vivo.iu.edu/"
"http://vivo.ufl.edu/"
"http://purl.org/vocabularies/princeton/wn30"
"http://minsky.gsi.dit.upm.es/semanticwiki/index.php/"
"http://www.w3.org/2006/03/wn/wn20/"
"wold.livingsources.org"
"http://worldbank.270a.info/dataset/"
"http://www4.wiwiss.fu-berlin.de/factbook/resource/"
"http://www.yovisto.com/resource"
"http://www.zaragoza.es/datosabiertos/id/"
"http://zbw.eu/"
"http://zhishi.me/"
"http://zitgist.com/music"
"http://opendap.tw.rpi.edu/"
"http://dbpedia.org/resource/"
